EXPIRATION,SIG,WFO,MSG_TYPE,PHENOM,URL,PROD_TYPE,ISSUANCE,WARNID,EVENT
2020-01-05T00:00:00+00:00,W,KMFR,MWW,SE,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984324-3381981,Hazardous Seas Warning,2020-01-03T21:00:00+00:00,O.EXT.KMFR.SE.W.0001.1578085200,"0001"
2020-01-04T06:00:00+00:00,W,KMFR,MWW,GL,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984325-3381986,Gale Warning,2020-01-03T21:00:00+00:00,O.CON.KMFR.GL.W.0001.1578085200,"0001"
2020-01-05T00:00:00+00:00,W,KMFR,MWW,SE,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984323-3381977,Hazardous Seas Warning,2020-01-03T21:00:00+00:00,O.EXT.KMFR.SE.W.0001.1578085200,"0001"
2020-01-04T06:00:00+00:00,W,KMFR,MWW,GL,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984324-3381982,Gale Warning,2020-01-03T21:00:00+00:00,O.CON.KMFR.GL.W.0001.1578085200,"0001"
2020-01-04T06:00:00+00:00,W,KMFR,MWW,GL,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984324-3381982,Gale Warning,2020-01-03T21:00:00+00:00,O.CON.KMFR.GL.W.0001.1578085200,"0001"
2020-01-02T20:00:00+00:00,Y,KHNX,NPW,WI,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984322-3381974,Wind Advisory,2020-01-02T10:17:00+00:00,O.CON.KHNX.WI.Y.0001.1577960220,"0001"
2020-01-02T20:00:00+00:00,Y,KHNX,NPW,WI,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984322-3381974,Wind Advisory,2020-01-02T10:17:00+00:00,O.CON.KHNX.WI.Y.0001.1577960220,"0001"
2020-01-02T20:00:00+00:00,Y,KHNX,NPW,WI,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984322-3381974,Wind Advisory,2020-01-02T10:17:00+00:00,O.CON.KHNX.WI.Y.0001.1577960220,"0001"
2020-01-03T04:00:00+00:00,Y,KDLH,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984320-3381972,Small Craft Advisory,2020-01-02T16:00:00+00:00,O.NEW.KDLH.SC.Y.0001.1577980800,"0001"
2020-01-03T04:00:00+00:00,Y,KDLH,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984320-3381972,Small Craft Advisory,2020-01-02T16:00:00+00:00,O.NEW.KDLH.SC.Y.0001.1577980800,"0001"
2020-01-03T04:00:00+00:00,Y,KDLH,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984320-3381972,Small Craft Advisory,2020-01-02T16:00:00+00:00,O.NEW.KDLH.SC.Y.0001.1577980800,"0001"
2020-01-03T04:00:00+00:00,Y,KDLH,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984320-3381972,Small Craft Advisory,2020-01-02T16:00:00+00:00,O.NEW.KDLH.SC.Y.0001.1577980800,"0001"
2020-01-03T04:00:00+00:00,Y,KDLH,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984320-3381972,Small Craft Advisory,2020-01-02T16:00:00+00:00,O.NEW.KDLH.SC.Y.0001.1577980800,"0001"
2020-01-03T04:00:00+00:00,Y,KDLH,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984320-3381972,Small Craft Advisory,2020-01-02T16:00:00+00:00,O.NEW.KDLH.SC.Y.0001.1577980800,"0001"
2020-01-03T04:00:00+00:00,Y,KDLH,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984320-3381972,Small Craft Advisory,2020-01-02T16:00:00+00:00,O.NEW.KDLH.SC.Y.0001.1577980800,"0001"
2020-01-03T04:00:00+00:00,Y,KDLH,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984320-3381972,Small Craft Advisory,2020-01-02T16:00:00+00:00,O.NEW.KDLH.SC.Y.0001.1577980800,"0001"
2020-01-03T04:00:00+00:00,Y,KDLH,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984320-3381972,Small Craft Advisory,2020-01-02T16:00:00+00:00,O.NEW.KDLH.SC.Y.0001.1577980800,"0001"
2020-01-03T04:00:00+00:00,Y,KDLH,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984320-3381972,Small Craft Advisory,2020-01-02T16:00:00+00:00,O.NEW.KDLH.SC.Y.0001.1577980800,"0001"
2020-01-03T12:00:00+00:00,Y,KMOB,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984313-3381970,Small Craft Advisory,2020-01-02T12:00:00+00:00,O.EXT.KMOB.SC.Y.0001.1577966400,"0001"
2020-01-03T12:00:00+00:00,Y,KMOB,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984313-3381970,Small Craft Advisory,2020-01-02T12:00:00+00:00,O.EXT.KMOB.SC.Y.0001.1577966400,"0001"
2020-01-03T12:00:00+00:00,Y,KMOB,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984313-3381970,Small Craft Advisory,2020-01-02T12:00:00+00:00,O.EXT.KMOB.SC.Y.0001.1577966400,"0001"
2020-01-03T12:00:00+00:00,Y,KMOB,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984313-3381970,Small Craft Advisory,2020-01-02T12:00:00+00:00,O.EXT.KMOB.SC.Y.0001.1577966400,"0001"
2020-01-03T12:00:00+00:00,Y,KMOB,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984314-3381971,Small Craft Advisory,2020-01-02T10:06:00+00:00,O.EXT.KMOB.SC.Y.0001.1577959560,"0001"
2020-01-03T12:00:00+00:00,Y,KMOB,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984314-3381971,Small Craft Advisory,2020-01-02T10:06:00+00:00,O.EXT.KMOB.SC.Y.0001.1577959560,"0001"
2020-01-03T00:00:00+00:00,Y,KLCH,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984309-3381966,Small Craft Advisory,2020-01-02T10:05:00+00:00,O.CON.KLCH.SC.Y.0001.1577959500,"0001"
2020-01-03T00:00:00+00:00,Y,KLCH,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984309-3381966,Small Craft Advisory,2020-01-02T10:05:00+00:00,O.CON.KLCH.SC.Y.0001.1577959500,"0001"
2020-01-03T00:00:00+00:00,Y,KLCH,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984309-3381966,Small Craft Advisory,2020-01-02T10:05:00+00:00,O.CON.KLCH.SC.Y.0001.1577959500,"0001"
2020-01-05T23:00:00+00:00,Y,KEKA,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984310-3381967,Small Craft Advisory,2020-01-02T10:05:00+00:00,O.EXT.KEKA.SC.Y.0121.1577959500,"0121"
2020-01-05T23:00:00+00:00,Y,KEKA,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984310-3381967,Small Craft Advisory,2020-01-02T10:05:00+00:00,O.EXT.KEKA.SC.Y.0121.1577959500,"0121"
2020-01-05T23:00:00+00:00,Y,KEKA,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984310-3381967,Small Craft Advisory,2020-01-02T10:05:00+00:00,O.EXT.KEKA.SC.Y.0121.1577959500,"0121"
2020-01-05T23:00:00+00:00,Y,KEKA,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984310-3381967,Small Craft Advisory,2020-01-02T10:05:00+00:00,O.EXT.KEKA.SC.Y.0121.1577959500,"0121"
2020-01-02T18:00:00+00:00,Y,KEKA,CFW,SU,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984308-3381965,High Surf Advisory,2020-01-02T10:04:00+00:00,O.CON.KEKA.SU.Y.0009.1577959440,"0009"
2020-01-02T18:00:00+00:00,Y,KEKA,CFW,SU,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984308-3381965,High Surf Advisory,2020-01-02T10:04:00+00:00,O.CON.KEKA.SU.Y.0009.1577959440,"0009"
2020-01-02T18:00:00+00:00,Y,KEKA,CFW,SU,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984308-3381965,High Surf Advisory,2020-01-02T10:04:00+00:00,O.CON.KEKA.SU.Y.0009.1577959440,"0009"
2020-01-02T18:00:00+00:00,Y,KEKA,CFW,SU,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984308-3381965,High Surf Advisory,2020-01-02T10:04:00+00:00,O.CON.KEKA.SU.Y.0009.1577959440,"0009"
2020-01-03T11:00:00+00:00,Y,KAPX,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984290-3381959,Small Craft Advisory,2020-01-02T09:47:00+00:00,O.EXB.KAPX.SC.Y.0122.1577958420,"0122"
2020-01-03T11:00:00+00:00,Y,KAPX,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984290-3381959,Small Craft Advisory,2020-01-02T09:47:00+00:00,O.EXB.KAPX.SC.Y.0122.1577958420,"0122"
2020-01-03T16:00:00+00:00,Y,KAPX,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984291-3381960,Small Craft Advisory,2020-01-02T09:47:00+00:00,O.EXB.KAPX.SC.Y.0122.1577958420,"0122"
2020-01-02T22:00:00+00:00,W,KAPX,MWW,GL,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984292-3381961,Gale Warning,2020-01-02T09:47:00+00:00,O.EXT.KAPX.GL.W.0001.1577958420,"0001"
2020-01-02T22:00:00+00:00,W,KAPX,MWW,GL,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984292-3381961,Gale Warning,2020-01-02T09:47:00+00:00,O.EXT.KAPX.GL.W.0001.1577958420,"0001"
2020-01-02T22:00:00+00:00,W,KAPX,MWW,GL,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984292-3381961,Gale Warning,2020-01-02T09:47:00+00:00,O.EXT.KAPX.GL.W.0001.1577958420,"0001"
2020-01-03T16:00:00+00:00,Y,KAPX,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984289-3381958,Small Craft Advisory,2020-01-02T09:47:00+00:00,O.EXT.KAPX.SC.Y.0122.1577958420,"0122"
2020-01-03T11:00:00+00:00,Y,KAPX,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984287-3381956,Small Craft Advisory,2020-01-02T09:47:00+00:00,O.EXT.KAPX.SC.Y.0122.1577958420,"0122"
2020-01-03T11:00:00+00:00,Y,KAPX,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984288-3381957,Small Craft Advisory,2020-01-02T09:47:00+00:00,O.EXT.KAPX.SC.Y.0121.1577958420,"0121"
2020-01-03T11:00:00+00:00,Y,KAPX,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984288-3381957,Small Craft Advisory,2020-01-02T09:47:00+00:00,O.EXT.KAPX.SC.Y.0121.1577958420,"0121"
2020-01-03T11:00:00+00:00,Y,KAPX,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984288-3381957,Small Craft Advisory,2020-01-02T09:47:00+00:00,O.EXT.KAPX.SC.Y.0121.1577958420,"0121"
2020-01-03T16:00:00+00:00,Y,KAPX,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984293-3381962,Small Craft Advisory,2020-01-02T09:47:00+00:00,O.EXT.KAPX.SC.Y.0121.1577958420,"0121"
2020-01-03T03:00:00+00:00,Y,KGRB,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984284-3381955,Small Craft Advisory,2020-01-02T09:44:00+00:00,O.EXT.KGRB.SC.Y.0001.1577958240,"0001"
2020-01-03T03:00:00+00:00,Y,KGRB,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984284-3381955,Small Craft Advisory,2020-01-02T09:44:00+00:00,O.EXT.KGRB.SC.Y.0001.1577958240,"0001"
2020-01-03T03:00:00+00:00,Y,KGRB,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984284-3381955,Small Craft Advisory,2020-01-02T09:44:00+00:00,O.EXT.KGRB.SC.Y.0001.1577958240,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KMEG,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984282-3381953,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KMEG.FA.A.0001.1577988000,"0001"
2020-01-02T16:00:00+00:00,Y,KIWX,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984269-3381950,Small Craft Advisory,2020-01-02T09:13:00+00:00,O.CON.KIWX.SC.Y.0070.1577956380,"0070"
2020-01-02T16:00:00+00:00,Y,KIWX,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984269-3381950,Small Craft Advisory,2020-01-02T09:13:00+00:00,O.CON.KIWX.SC.Y.0070.1577956380,"0070"
2020-01-04T00:00:00+00:00,A,KHUN,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984270-3381951,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KHUN.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KHUN,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984270-3381951,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KHUN.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KHUN,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984270-3381951,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KHUN.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KHUN,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984270-3381951,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KHUN.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KHUN,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984270-3381951,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KHUN.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KHUN,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984270-3381951,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KHUN.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KHUN,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984270-3381951,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KHUN.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KHUN,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984270-3381951,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KHUN.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KHUN,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984270-3381951,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KHUN.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KHUN,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984270-3381951,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KHUN.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KHUN,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984270-3381951,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KHUN.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KHUN,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984270-3381951,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KHUN.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KHUN,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984270-3381951,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KHUN.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KHUN,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984270-3381951,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KHUN.FA.A.0001.1577988000,"0001"
2020-01-03T12:00:00+00:00,Y,KMQT,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984266-3381949,Small Craft Advisory,2020-01-02T18:00:00+00:00,O.EXB.KMQT.SC.Y.0001.1577988000,"0001"
2020-01-03T12:00:00+00:00,Y,KMQT,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984266-3381949,Small Craft Advisory,2020-01-02T18:00:00+00:00,O.EXB.KMQT.SC.Y.0001.1577988000,"0001"
2020-01-03T12:00:00+00:00,Y,KMQT,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984266-3381949,Small Craft Advisory,2020-01-02T18:00:00+00:00,O.EXB.KMQT.SC.Y.0001.1577988000,"0001"
2020-01-03T12:00:00+00:00,Y,KMQT,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984266-3381949,Small Craft Advisory,2020-01-02T18:00:00+00:00,O.EXB.KMQT.SC.Y.0001.1577988000,"0001"
2020-01-03T03:00:00+00:00,Y,KMQT,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984264-3381947,Small Craft Advisory,2020-01-02T09:11:00+00:00,O.EXT.KMQT.SC.Y.0001.1577956260,"0001"
2020-01-03T03:00:00+00:00,Y,KMQT,MWW,SC,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984264-3381947,Small Craft Advisory,2020-01-02T09:11:00+00:00,O.EXT.KMQT.SC.Y.0001.1577956260,"0001"
2020-01-02T18:00:00+00:00,Y,KUNR,WSW,WW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984257-3381944,Winter Weather Advisory,2020-01-02T09:05:00+00:00,O.CON.KUNR.WW.Y.0001.1577955900,"0001"
2020-01-02T18:00:00+00:00,Y,KUNR,WSW,WW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984257-3381944,Winter Weather Advisory,2020-01-02T09:05:00+00:00,O.CON.KUNR.WW.Y.0001.1577955900,"0001"
2020-01-04T00:00:00+00:00,A,KFFC,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984248-3381943,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KFFC.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KFFC,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984248-3381943,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KFFC.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KFFC,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984248-3381943,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KFFC.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KFFC,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984248-3381943,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KFFC.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KFFC,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984248-3381943,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KFFC.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KFFC,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984248-3381943,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KFFC.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KFFC,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984248-3381943,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KFFC.FA.A.0001.1577988000,"0001"
2020-01-04T00:00:00+00:00,A,KFFC,FFA,FA,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984248-3381943,Flood Watch,2020-01-02T18:00:00+00:00,O.CON.KFFC.FA.A.0001.1577988000,"0001"
2020-01-02T19:00:00+00:00,Y,KGJT,WSW,WW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984230-3381923,Winter Weather Advisory,2020-01-02T08:56:00+00:00,O.CON.KGJT.WW.Y.0048.1577955360,"0048"
2020-01-02T19:00:00+00:00,Y,KGJT,WSW,WW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984235-3381928,Winter Weather Advisory,2020-01-02T08:56:00+00:00,O.CON.KGJT.WW.Y.0048.1577955360,"0048"
2020-01-03T01:00:00+00:00,Y,KGJT,WSW,WW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984237-3381930,Winter Weather Advisory,2020-01-02T08:56:00+00:00,O.EXB.KGJT.WW.Y.0048.1577955360,"0048"
2020-01-03T07:00:00+00:00,W,KGJT,WSW,WS,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984234-3381927,Winter Storm Warning,2020-01-02T08:56:00+00:00,O.CON.KGJT.WS.W.0023.1577955360,"0023"
2020-01-03T07:00:00+00:00,W,KGJT,WSW,WS,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984234-3381927,Winter Storm Warning,2020-01-02T08:56:00+00:00,O.CON.KGJT.WS.W.0023.1577955360,"0023"
2020-01-03T07:00:00+00:00,Y,KGJT,WSW,WW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984233-3381926,Winter Weather Advisory,2020-01-02T08:56:00+00:00,O.CON.KGJT.WW.Y.0048.1577955360,"0048"
2020-01-02T19:00:00+00:00,Y,KGJT,WSW,WW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984231-3381924,Winter Weather Advisory,2020-01-02T08:56:00+00:00,O.CON.KGJT.WW.Y.0048.1577955360,"0048"
2020-01-03T07:00:00+00:00,Y,KGJT,WSW,WW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984236-3381929,Winter Weather Advisory,2020-01-02T08:56:00+00:00,O.CON.KGJT.WW.Y.0048.1577955360,"0048"
2020-01-03T07:00:00+00:00,Y,KGJT,WSW,WW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984236-3381929,Winter Weather Advisory,2020-01-02T08:56:00+00:00,O.CON.KGJT.WW.Y.0048.1577955360,"0048"
2020-01-02T16:00:00+00:00,Y,KGJT,WSW,WW,https://alerts-v2.weather.gov/products/NWS-IDP-PROD-3984232-3381925,Winter Weather Advisory,2020-01-02T08:56:00+00:00,O.CON.KGJT.WW.Y.0048.1577955360,"0048"
